Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,40,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"262,424",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"31,069",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"33,607",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"31,419",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"31,861",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"32,638",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"22,324",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"18,101",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"21,136",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"19,871",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"20,398",%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,851,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUL,JUL,295,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUN,JUN,169,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAY,MAY,53,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,APR,APR,54,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,49,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,8,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,221,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"82,347",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"8,407",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"10,129",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"8,376",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"11,539",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"13,227",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"7,329",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"4,504",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"5,527",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"6,077",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"7,232",FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"179,226",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"22,367",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"23,309",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"22,990",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"20,268",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"19,362",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"14,993",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"13,597",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"15,609",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"13,786",Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"12,945",Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,"263,158",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JUL,JUL,"31,207",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JUN,JUN,"33,697",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,MAY,MAY,"31,491",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,APR,APR,"31,932",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,"32,705",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,"22,399",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,"18,160",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,"21,194",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,"19,929",%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,"20,444",%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"184,029",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"22,468",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"18,751",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"18,579",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"15,043",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"17,292",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"17,972",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"18,528",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"17,963",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"19,594",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,"17,839",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,"4,483",Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,633,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,362,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,376,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,414,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,463,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,427,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,413,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,493,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,465,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,437,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,"6,754",UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUL,JUL,724,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUN,JUN,704,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAY,MAY,605,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,APR,APR,506,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,712,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,754,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,698,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,678,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,687,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,686,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,"54,023",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUL,JUL,"8,671",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUN,JUN,"6,278",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAY,MAY,"6,085",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,APR,APR,"3,811",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,"3,571",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,"4,403",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,"4,759",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,"5,209",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,"6,097",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,"5,139",FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"118,769",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,"12,440",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,"11,407",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,"11,513",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,"10,312",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,"12,546",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,"12,388",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,"12,658",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,"11,583",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,"12,345",Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,"11,577",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"1,452,019",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"143,947",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"161,320",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"171,881",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"166,575",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"176,739",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"138,029",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"120,988",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"107,072",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"127,653",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"137,815",%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,"61,503",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUL,JUL,"5,943",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUN,JUN,"6,085",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAY,MAY,"6,506",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,APR,APR,"6,294",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,"7,342",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,"6,309",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,"5,684",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,"5,117",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,"5,742",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,"6,481",UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"44,068",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"4,507",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"4,618",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"4,854",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"4,571",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"4,994",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"3,937",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"3,504",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"4,362",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"4,509",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"4,212",FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"1,346,448",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"133,497",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"150,617",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"160,521",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"155,710",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"164,403",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"127,783",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"111,800",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"97,593",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"117,402",Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"127,122",Single Adults,Mexico,all
%all%,%all%,%all%,%all%,%all%,%all%,"1,636,048",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JUL,JUL,"166,415",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JUN,JUN,"180,071",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,MAY,MAY,"190,460",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,APR,APR,"181,618",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,MAR,MAR,"194,031",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,FEB,FEB,"156,001",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JAN,JAN,"139,516",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,DEC,DEC,"125,035",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,NOV,NOV,"147,247",%many-values%,Mexico,all
%all%,%all%,%all%,%all%,OCT,OCT,"155,654",%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"143,095",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"17,503",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"14,137",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"14,171",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"11,010",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"13,192",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"14,043",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"14,840",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"14,251",%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"15,609",%many-values%,Mexico,Title 8
